,Province_State,Date,Deaths,Confirmed,Recovered,Active,People_Tested,People_Hospitalized
3140,Kansas,3/19/2022,139,5384714,0,0,0,0
3141,Kansas,3/26/2022,74,5388323,0,0,0,0
3142,Kansas,4/2/2022,175,5391766,0,0,0,0
3143,Kansas,4/9/2022,106,5394913,0,0,0,0
3144,Kansas,4/16/2022,23,5400899,0,0,0,0
3145,Kansas,4/23/2022,72,5410146,0,0,0,0
3146,Kansas,4/30/2022,39,5422026,0,0,0,0
3147,Kansas,5/7/2022,56,5436651,0,0,0,0
3148,Kansas,5/14/2022,29,5453538,0,0,0,0
3149,Kansas,5/21/2022,83,5475552,0,0,0,0
3150,Kansas,5/28/2022,136,5493661,0,0,0,0
3151,Kansas,6/4/2022,4,5515795,0,0,0,0
3152,Kansas,6/11/2022,3,5544077,0,0,0,0
3153,Kansas,6/18/2022,-3,5573962,0,0,0,0
3154,Kansas,6/25/2022,2,5602455,0,0,0,0
3155,Kansas,7/2/2022,7,5634977,0,0,0,0
3156,Kansas,7/9/2022,9,5671613,0,0,0,0
3157,Kansas,7/16/2022,-4,5717226,0,0,0,0
3158,Kansas,7/23/2022,9,5769878,0,0,0,0
3159,Kansas,7/30/2022,5,5822930,0,0,0,0
3160,Kansas,8/6/2022,-1,5872445,0,0,0,0
3161,Kansas,8/13/2022,-35,5918927,0,0,0,0
3162,Kansas,8/20/2022,12,5960479,0,0,0,0
3163,Kansas,8/27/2022,11,5996990,0,0,0,0
3164,Kansas,9/3/2022,61,6035190,0,0,0,0
3165,Kansas,9/10/2022,10,6070657,0,0,0,0
3166,Kansas,9/17/2022,43,6100892,0,0,0,0
3167,Kansas,9/24/2022,7,6124686,0,0,0,0
3168,Kansas,10/1/2022,476,6143534,0,0,0,0
3169,Kansas,10/8/2022,18,6158165,0,0,0,0
3170,Kansas,10/15/2022,17,6174724,0,0,0,0
3171,Kansas,10/22/2022,11,6191001,0,0,0,0
3172,Kansas,10/29/2022,6,6205097,0,0,0,0
3173,Kansas,11/5/2022,13,6220948,0,0,0,0
3174,Kansas,11/12/2022,6,6238923,0,0,0,0
3175,Kansas,11/19/2022,26,6257517,0,0,0,0
3176,Kansas,11/26/2022,5,6277501,0,0,0,0
3177,Kansas,12/3/2022,22,6300973,0,0,0,0
3178,Kansas,12/10/2022,13,6328977,0,0,0,0
3179,Kansas,12/17/2022,10,6358414,0,0,0,0
3180,Kansas,12/24/2022,7,6387682,0,0,0,0
3181,Kansas,12/31/2022,8,6411235,0,0,0,0
3182,Kansas,1/7/2023,36,6430695,0,0,0,0
3183,Kansas,1/14/2023,81,6448601,0,0,0,0
3184,Kansas,1/21/2023,69,6463531,0,0,0,0
3185,Kansas,1/28/2023,41,6477961,0,0,0,0
3186,Kansas,2/4/2023,25,6493055,0,0,0,0
3187,Kansas,2/11/2023,26,6507391,0,0,0,0
3188,Kansas,2/18/2023,34,6521527,0,0,0,0
3189,Kansas,2/25/2023,5,6533692,0,0,0,0
3190,Kansas,3/4/2023,21,6549290,0,0,0,0
3191,Kansas,3/11/2023,11,4685741,0,0,0,0
3192,Kentucky,4/18/2020,47,15903,5150,9912,193480,5272
3193,Kentucky,4/25/2020,61,23765,8781,13732,256944,7644
3194,Kentucky,5/2/2020,43,31622,11245,18763,364604,9297
3195,Kentucky,5/9/2020,56,40988,14162,24858,483573,11058
3196,Kentucky,5/16/2020,30,49180,17597,29332,754911,12724
3197,Kentucky,5/23/2020,57,57142,20184,34368,1063713,13915
3198,Kentucky,5/30/2020,40,63523,21966,38723,1303239,15117
3199,Kentucky,6/6/2020,39,73314,22985,47173,1616673,16208
3200,Kentucky,6/13/2020,29,82909,23610,55907,1893044,16756
3201,Kentucky,6/20/2020,25,91015,24252,63170,2121106,17255
3202,Kentucky,6/27/2020,30,100736,25540,71416,2350699,17946
3203,Kentucky,7/4/2020,31,110876,29931,76939,2645044,18480
3204,Kentucky,7/11/2020,37,125004,34804,85958,2952387,19118
3205,Kentucky,7/18/2020,45,144814,40626,99679,3236065,19776
3206,Kentucky,7/25/2020,29,173018,49490,118765,3611977,21006
3207,Kentucky,8/1/2020,44,201766,53058,143650,3979205,23502
3208,Kentucky,8/8/2020,32,229259,59129,164845,4348979,27252
3209,Kentucky,8/15/2020,38,257888,62201,190156,4750014,28647
3210,Kentucky,8/22/2020,62,286803,65097,215814,5123549,30034
3211,Kentucky,8/29/2020,49,317074,68505,242267,5489246,22154
3212,Kentucky,9/5/2020,72,350629,73330,270567,5873749,0
3213,Kentucky,9/12/2020,64,380025,75136,297751,6205705,0
3214,Kentucky,9/19/2020,51,411595,77309,326703,7093457,0
3215,Kentucky,9/26/2020,46,444965,80358,356701,8137424,0
3216,Kentucky,10/3/2020,51,482582,83301,391025,9563550,0
3217,Kentucky,10/10/2020,44,531912,90186,433137,10397595,0
3218,Kentucky,10/17/2020,63,582424,108997,464467,11255739,0
3219,Kentucky,10/24/2020,92,637921,122392,506000,12087155,0
3220,Kentucky,10/31/2020,81,711705,126966,574630,12860538,0
3221,Kentucky,11/7/2020,76,795143,138437,646069,13970738,0
3222,Kentucky,11/14/2020,97,894056,162615,720179,2046964,0
3223,Kentucky,11/21/2020,125,1019948,176036,831891,0,0
3224,Kentucky,11/28/2020,102,1159385,190280,956291,0,0
3225,Kentucky,12/5/2020,177,1308751,202238,1092708,0,0
3226,Kentucky,12/12/2020,130,1469251,214497,1239874,0,0
3227,Kentucky,12/19/2020,179,1618273,230041,1372269,0,0
3228,Kentucky,12/26/2020,163,1740358,246800,1476377,0,0
3229,Kentucky,1/2/2021,164,1846822,255557,1572986,0,0
3230,Kentucky,1/9/2021,178,2011334,265676,1726033,0,0
3231,Kentucky,1/16/2021,217,2194276,277588,1895734,0,0
3232,Kentucky,1/23/2021,293,2343945,288215,2032975,0,0
3233,Kentucky,1/30/2021,328,2472870,296257,2151702,0,0
3234,Kentucky,2/6/2021,306,2586333,308661,2250560,0,0
3235,Kentucky,2/13/2021,252,2679055,316997,2332879,0,0
3236,Kentucky,2/20/2021,154,2744287,323557,2390303,0,0
3237,Kentucky,2/27/2021,199,2802466,329999,2440762,0,0
3238,Kentucky,3/6/2021,181,2851291,334918,2483417,0,0
3239,Kentucky,3/13/2021,160,2891582,0,0,0,0
3240,Kentucky,3/20/2021,754,2928142,0,0,0,0
3241,Kentucky,3/27/2021,303,2958777,0,0,0,0
3242,Kentucky,4/3/2021,126,2988781,0,0,0,0
3243,Kentucky,4/10/2021,92,3016040,0,0,0,0
3244,Kentucky,4/17/2021,89,3044732,0,0,0,0
3245,Kentucky,4/24/2021,106,3072260,0,0,0,0
3246,Kentucky,5/1/2021,77,3098925,0,0,0,0
3247,Kentucky,5/8/2021,65,3128292,0,0,0,0
3248,Kentucky,5/15/2021,70,3153693,0,0,0,0
3249,Kentucky,5/22/2021,57,3178196,0,0,0,0
3250,Kentucky,5/29/2021,77,3199180,0,0,0,0
3251,Kentucky,6/5/2021,309,3214891,0,0,0,0
3252,Kentucky,6/12/2021,64,3229454,0,0,0,0
3253,Kentucky,6/19/2021,29,3240358,0,0,0,0
3254,Kentucky,6/26/2021,23,3248325,0,0,0,0
3255,Kentucky,7/3/2021,30,3255859,0,0,0,0
3256,Kentucky,7/10/2021,21,3264410,0,0,0,0
3257,Kentucky,7/17/2021,34,3280928,0,0,0,0
3258,Kentucky,7/24/2021,23,3308715,0,0,0,0
3259,Kentucky,7/31/2021,25,3357601,0,0,0,0
3260,Kentucky,8/7/2021,36,3434660,0,0,0,0
3261,Kentucky,8/14/2021,58,3542732,0,0,0,0
3262,Kentucky,8/21/2021,98,3686663,0,0,0,0
3263,Kentucky,8/28/2021,166,3870761,0,0,0,0
3264,Kentucky,9/4/2021,176,4078567,0,0,0,0
3265,Kentucky,9/11/2021,147,4279397,0,0,0,0
3266,Kentucky,9/18/2021,278,4479914,0,0,0,0
3267,Kentucky,9/25/2021,230,4663257,0,0,0,0
3268,Kentucky,10/2/2021,329,4817825,0,0,0,0
3269,Kentucky,10/9/2021,248,4939497,0,0,0,0
3270,Kentucky,10/16/2021,237,5037358,0,0,0,0
3271,Kentucky,10/23/2021,246,5115230,0,0,0,0
3272,Kentucky,10/30/2021,187,5179769,0,0,0,0
3273,Kentucky,11/6/2021,198,5237666,0,0,0,0
3274,Kentucky,11/13/2021,285,5298277,0,0,0,0
3275,Kentucky,11/20/2021,389,5366842,0,0,0,0
3276,Kentucky,11/27/2021,229,5442003,0,0,0,0
3277,Kentucky,12/4/2021,281,5525024,0,0,0,0
3278,Kentucky,12/11/2021,439,5638161,0,0,0,0
3279,Kentucky,12/18/2021,189,5745184,0,0,0,0
3280,Kentucky,12/25/2021,132,5840105,0,0,0,0
3281,Kentucky,1/1/2022,200,5958032,0,0,0,0
3282,Kentucky,1/8/2022,240,6252923,0,0,0,0
3283,Kentucky,1/15/2022,160,6656074,0,0,0,0
3284,Kentucky,1/22/2022,169,7145452,0,0,0,0
3285,Kentucky,1/29/2022,203,7761038,0,0,0,0
3286,Kentucky,2/5/2022,173,8220009,0,0,0,0
3287,Kentucky,2/12/2022,237,8525475,0,0,0,0
3288,Kentucky,2/19/2022,265,8736812,0,0,0,0
3289,Kentucky,2/26/2022,193,8880246,0,0,0,0
3290,Kentucky,3/5/2022,260,8972610,0,0,0,0
3291,Kentucky,3/12/2022,79,9012906,0,0,0,0
3292,Kentucky,3/19/2022,283,9049538,0,0,0,0
3293,Kentucky,3/26/2022,279,9139500,0,0,0,0
3294,Kentucky,4/2/2022,329,9187363,0,0,0,0
3295,Kentucky,4/9/2022,173,9220899,0,0,0,0
3296,Kentucky,4/16/2022,113,9243365,0,0,0,0
3297,Kentucky,4/23/2022,101,9265071,0,0,0,0
3298,Kentucky,4/30/2022,148,9286002,0,0,0,0
3299,Kentucky,5/7/2022,177,9311268,0,0,0,0
3300,Kentucky,5/14/2022,116,9342766,0,0,0,0
3301,Kentucky,5/21/2022,76,9392186,0,0,0,0
3302,Kentucky,5/28/2022,41,9446619,0,0,0,0
3303,Kentucky,6/4/2022,54,9495354,0,0,0,0
3304,Kentucky,6/11/2022,62,9578763,0,0,0,0
3305,Kentucky,6/18/2022,46,9663800,0,0,0,0
3306,Kentucky,6/25/2022,38,9737401,0,0,0,0
3307,Kentucky,7/2/2022,39,9810008,0,0,0,0
3308,Kentucky,7/9/2022,44,9871808,0,0,0,0
3309,Kentucky,7/16/2022,59,9956738,0,0,0,0
3310,Kentucky,7/23/2022,55,10059391,0,0,0,0
3311,Kentucky,7/30/2022,58,10195027,0,0,0,0
3312,Kentucky,8/6/2022,62,10329488,0,0,0,0
3313,Kentucky,8/13/2022,76,10454490,0,0,0,0
3314,Kentucky,8/20/2022,62,10573453,0,0,0,0
3315,Kentucky,8/27/2022,77,10674339,0,0,0,0
3316,Kentucky,9/3/2022,77,10774540,0,0,0,0
3317,Kentucky,9/10/2022,66,10852253,0,0,0,0
3318,Kentucky,9/17/2022,78,10922635,0,0,0,0
3319,Kentucky,9/24/2022,59,10985779,0,0,0,0
3320,Kentucky,10/1/2022,59,11048609,0,0,0,0
3321,Kentucky,10/8/2022,81,11118213,0,0,0,0
3322,Kentucky,10/15/2022,77,11181634,0,0,0,0
3323,Kentucky,10/22/2022,63,11214123,0,0,0,0
3324,Kentucky,10/29/2022,36,11249590,0,0,0,0
3325,Kentucky,11/5/2022,61,11300122,0,0,0,0
3326,Kentucky,11/12/2022,41,11338169,0,0,0,0
3327,Kentucky,11/19/2022,47,11367933,0,0,0,0
3328,Kentucky,11/26/2022,49,11412506,0,0,0,0
3329,Kentucky,12/3/2022,43,11442023,0,0,0,0
3330,Kentucky,12/10/2022,28,11479849,0,0,0,0
3331,Kentucky,12/17/2022,50,11518387,0,0,0,0
3332,Kentucky,12/24/2022,45,11572095,0,0,0,0
3333,Kentucky,12/31/2022,46,11623271,0,0,0,0
3334,Kentucky,1/7/2023,26,11656889,0,0,0,0
3335,Kentucky,1/14/2023,37,11709249,0,0,0,0
3336,Kentucky,1/21/2023,59,11753731,0,0,0,0
3337,Kentucky,1/28/2023,45,11794675,0,0,0,0
3338,Kentucky,2/4/2023,52,11843547,0,0,0,0
3339,Kentucky,2/11/2023,49,11882242,0,0,0,0
3340,Kentucky,2/18/2023,61,11926424,0,0,0,0
3341,Kentucky,2/25/2023,55,11955365,0,0,0,0
3342,Kentucky,3/4/2023,39,11989154,0,0,0,0
3343,Kentucky,3/11/2023,36,8577994,0,0,0,0
3344,Louisiana,4/18/2020,427,154310,0,0,849058,13681
3345,Louisiana,4/25/2020,440,176954,29854,19431,994900,12211
3346,Louisiana,5/2/2020,286,194639,118745,62911,1100119,3384
3347,Louisiana,5/9/2020,274,212332,139199,58073,1355334,0
3348,Louisiana,5/16/2020,212,229570,155964,56940,1663137,0
3349,Louisiana,5/23/2020,189,249849,180102,51539,2030597,0
3350,Louisiana,5/30/2020,118,268710,198449,51160,2453282,0
3351,Louisiana,6/6/2020,139,288173,219068,49088,2817740,0
3352,Louisiana,6/13/2020,79,309258,235152,53314,3244045,0
3353,Louisiana,6/20/2020,100,336665,256006,59273,3846941,0
3354,Louisiana,6/27/2020,86,367042,275769,69221,4529997,0
3355,Louisiana,7/4/2020,88,419729,296346,100715,5217005,0
3356,Louisiana,7/11/2020,125,493400,314414,155606,6039269,0
3357,Louisiana,7/18/2020,106,587713,352154,211311,6978093,0
3358,Louisiana,7/25/2020,206,691653,405688,260900,8022411,0
3359,Louisiana,8/1/2020,234,788343,481352,279924,9066597,0
3360,Louisiana,8/8/2020,258,875735,579070,267927,10188050,0
3361,Louisiana,8/15/2020,223,939702,681297,227924,11145681,0
3362,Louisiana,8/22/2020,257,979692,783016,164469,11923989,0
3363,Louisiana,8/29/2020,217,1013708,866032,113836,12613707,0
